question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1a_master_0210,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,Let him — the work.,do,did,does,doing,A | do,Hard,1,PRO,1
q_10_q1a_master_0211,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,My father must ____ the city [1].,delivered,delivers,delivering,deliver,D | deliver,Medium,1,ULTRA,1
q_10_q1a_master_0212,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The girl must ____ a letter [2].,learn,learned,learns,learning,A | learn,Medium,1,ULTRA,1
q_10_q1a_master_0213,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The boy must ____ dinner [3].,visiting,visit,visited,visits,B | visit,Medium,1,ULTRA,1
q_10_q1a_master_0214,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The captain must ____ a movie [4].,carries,carrying,carry,carried,C | carry,Medium,1,ULTRA,1
q_10_q1a_master_0215,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The manager must ____ the city [5].,watched,watches,watching,watch,D | watch,Medium,1,ULTRA,1
q_10_q1a_master_0216,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The driver must ____ a letter [6].,study,studied,studies,studying,A | study,Medium,1,ULTRA,1
q_10_q1a_master_0217,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The child must ____ dinner [7].,washing,wash,washed,washes,B | wash,Medium,1,ULTRA,1
q_10_q1a_master_0218,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The farmer must ____ a movie [8].,closes,closing,close,closed,C | close,Medium,1,ULTRA,1
q_10_q1a_master_0219,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The student must ____ the city [9].,worked,works,working,work,D | work,Medium,1,ULTRA,1
q_10_q1a_master_0220,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,My sister must ____ a letter [10].,cook,cooked,cooks,cooking,A | cook,Medium,1,ULTRA,1
q_10_q1a_master_0221,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,My brother must ____ dinner [11].,opening,open,opened,opens,B | open,Medium,1,ULTRA,1
q_10_q1a_master_0222,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The doctor must ____ a movie [12].,plays,playing,play,played,C | play,Medium,1,ULTRA,1
q_10_q1a_master_0223,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The teacher must ____ the city [13].,planted,plants,planting,plant,D | plant,Medium,1,ULTRA,1
q_10_q1a_master_0224,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,Bilal must ____ a letter [14].,finish,finished,finishes,finishing,A | finish,Medium,1,ULTRA,1
q_10_q1a_master_0225,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,Hamza must ____ a movie [16].,repairs,repairing,repair,repaired,C | repair,Medium,1,ULTRA,1
q_10_q1a_master_0226,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,Sara must ____ the city [17].,cleaned,cleans,cleaning,clean,D | clean,Medium,1,ULTRA,1
q_10_q1a_master_0227,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,Ali must ____ a letter [18].,write,wrote,writes,writing,A | write,Medium,1,ULTRA,1
q_10_q1a_master_0228,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,The officer must ____ dinner [19].,preparing,prepare,prepared,prepares,B | prepare,Medium,1,ULTRA,1
q_10_q1a_master_0229,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,My mother must ____ a movie [20].,helps,helping,help,helped,C | help,Medium,1,ULTRA,1
q_10_q1a_master_0230,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,My father must ____ the city [21].,delivered,delivers,delivering,deliver,D | deliver,Medium,1,ULTRA,1
sep_10_q1a_master_0017,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Topic,,,,,,,,,,1
q_10_q1a_master_0231,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Apply,It ____ at present.,rain,rained,is raining,has rained,C | is raining,Medium,1,ELITE,1
q_10_q1a_master_0232,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Apply,She ____ the piano since 2 o'clock.,plays,is playing,has been playing,played,C | has been playing,Medium,1,ELITE,1
q_10_q1a_master_0233,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Apply,How long ago did you ____ here?,come,came,have come,had come,A | come,Medium,1,ELITE,1
q_10_q1a_master_0234,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Apply,He ____ here since 1970.,is coming,was coming,has been coming,have been coming,C | has been coming,Medium,1,ELITE,1
q_10_q1a_master_0235,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODEL PAPER DIRECT,Apply,I hope it ____ raining by the evening.,stops,stopped,has stopped,will have stopped,D | will have stopped,Medium,1,ELITE,1
sep_10_q1a_master_0018,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Topic,,,,,,,,,,1
q_10_q1a_master_0236,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,I — when you called.,have slept,am sleeping,was sleeping,slept,C | was sleeping,Easy,1,ULTRA,1
q_10_q1a_master_0237,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,They — football at five.,were playing,played,have played,are playing,A | were playing,Easy,1,ULTRA,1
q_10_q1a_master_0238,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,She — dinner when I arrived.,has cooked,is cooking,was cooking,cooked,C | was cooking,Easy,1,ULTRA,1
q_10_q1a_master_0239,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,We — home when it began to rain.,were walking,walked,have walked,are walking,A | were walking,Medium,1,ULTRA,1
q_10_q1a_master_0240,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The children — in the garden.,have played,are playing,were playing,played,C | were playing,Medium,1,ULTRA,1
q_10_q1a_master_0241,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,He — a book at that time.,was reading,read,has read,is reading,A | was reading,Medium,1,ULTRA,1
q_10_q1a_master_0242,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The workers — the road yesterday afternoon.,have repaired,are repairing,were repairing,repaired,C | were repairing,Medium,1,ULTRA,1
q_10_q1a_master_0243,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,I — tea when the guest came.,was making,made,have made,am making,A | was making,Medium,1,PRO,1
q_10_q1a_master_0244,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,They — for us at the gate.,have waited,are waiting,were waiting,waited,C | were waiting,Hard,1,PRO,1
q_10_q1a_master_0245,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The dog — loudly all night.,was barking,barked,has barked,is barking,A | was barking,Hard,1,PRO,1
q_10_q1a_master_0246,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The teacher ____ the city when I arrived [1].,planted,has planted,is planting,was planting,D | was planting,Medium,1,ULTRA,1
q_10_q1a_master_0247,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Bilal ____ a letter when I arrived [2].,was finishing,finished,has finished,is finishing,A | was finishing,Medium,1,ULTRA,1
q_10_q1a_master_0248,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Ayesha ____ dinner when I arrived [3].,is reading,was reading,read,has read,B | was reading,Medium,1,ULTRA,1
q_10_q1a_master_0249,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Hamza ____ a movie when I arrived [4].,has repaired,is repairing,was repairing,repaired,C | was repairing,Medium,1,ULTRA,1
q_10_q1a_master_0250,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Sara ____ the city when I arrived [5].,cleaned,has cleaned,is cleaning,was cleaning,D | was cleaning,Medium,1,ULTRA,1
q_10_q1a_master_0251,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Ali ____ a letter when I arrived [6].,was writing,wrote,has written,is writing,A | was writing,Medium,1,ULTRA,1
q_10_q1a_master_0252,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The officer ____ dinner when I arrived [7].,is preparing,was preparing,prepared,has prepared,B | was preparing,Medium,1,ULTRA,1
q_10_q1a_master_0253,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,My mother ____ a movie when I arrived [8].,has helped,is helping,was helping,helped,C | was helping,Medium,1,ULTRA,1
q_10_q1a_master_0254,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,My father ____ the city when I arrived [9].,delivered,has delivered,is delivering,was delivering,D | was delivering,Medium,1,ULTRA,1
q_10_q1a_master_0255,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The girl ____ a letter when I arrived [10].,was learning,learned,has learned,is learning,A | was learning,Medium,1,ULTRA,1
q_10_q1a_master_0256,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The boy ____ dinner when I arrived [11].,is visiting,was visiting,visited,has visited,B | was visiting,Medium,1,ULTRA,1
q_10_q1a_master_0257,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The captain ____ a movie when I arrived [12].,has carried,is carrying,was carrying,carried,C | was carrying,Medium,1,ULTRA,1
q_10_q1a_master_0258,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The manager ____ the city when I arrived [13].,watched,has watched,is watching,was watching,D | was watching,Medium,1,ULTRA,1
q_10_q1a_master_0259,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The driver ____ a letter when I arrived [14].,was studying,studied,has studied,is studying,A | was studying,Medium,1,ULTRA,1
q_10_q1a_master_0260,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The child ____ dinner when I arrived [15].,is washing,was washing,washed,has washed,B | was washing,Medium,1,ULTRA,1
q_10_q1a_master_0261,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The farmer ____ a movie when I arrived [16].,has closed,is closing,was closing,closed,C | was closing,Medium,1,ULTRA,1
q_10_q1a_master_0262,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The student ____ the city when I arrived [17].,worked,has worked,is working,was working,D | was working,Medium,1,ULTRA,1
q_10_q1a_master_0263,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,My sister ____ a letter when I arrived [18].,was cooking,cooked,has cooked,is cooking,A | was cooking,Medium,1,ULTRA,1
q_10_q1a_master_0264,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,My brother ____ dinner when I arrived [19].,is opening,was opening,opened,has opened,B | was opening,Medium,1,ULTRA,1
q_10_q1a_master_0265,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The doctor ____ a movie when I arrived [20].,has played,is playing,was playing,played,C | was playing,Medium,1,ULTRA,1
q_10_q1a_master_0266,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,The teacher ____ the city when I arrived [21].,planted,has planted,is planting,was planting,D | was planting,Medium,1,ULTRA,1
q_10_q1a_master_0267,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST CONTINUOUS,Apply,Bilal ____ a letter when I arrived [22].,was finishing,finished,has finished,is finishing,A | was finishing,Medium,1,ULTRA,1
sep_10_q1a_master_0019,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Topic,,,,,,,,,,1
q_10_q1a_master_0268,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,He — Lahore yesterday.,visited,visits,has visited,will visit,A | visited,Easy,1,ELITE,1
q_10_q1a_master_0269,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,We — the match last Sunday.,have won,are winning,won,win,C | won,Easy,1,ELITE,1
q_10_q1a_master_0270,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,She — me an hour ago.,called,calls,has called,will call,A | called,Easy,1,ELITE,1
q_10_q1a_master_0271,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,They — home late last night.,have returned,are returning,returned,return,C | returned,Medium,1,ELITE,1
q_10_q1a_master_0272,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,I — him at the station.,met,meet,have met,will meet,A | met,Medium,1,ULTRA,1
q_10_q1a_master_0273,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The bell — at nine.,has rung,is ringing,rang,rings,C | rang,Medium,1,ULTRA,1
q_10_q1a_master_0274,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Ali — the door quietly.,opened,opens,has opened,is opening,A | opened,Medium,1,ULTRA,1
q_10_q1a_master_0275,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,She — a new dress last week.,has bought,will buy,bought,buys,C | bought,Medium,1,PRO,1
q_10_q1a_master_0276,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The storm — many trees.,damaged,damages,has damaged,is damaging,A | damaged,Hard,1,PRO,1
q_10_q1a_master_0277,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,We — the museum in June.,have visited,are visiting,visited,visit,C | visited,Hard,1,PRO,1
q_10_q1a_master_0278,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Bilal ____ a letter last week [1].,finished,finish,finishes,has finished,A | finished,Easy,1,ELITE,1
q_10_q1a_master_0279,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Hamza ____ a movie an hour ago [3].,repairs,has repaired,repaired,repair,C | repaired,Easy,1,ELITE,1
q_10_q1a_master_0280,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Sara ____ the city two days ago [4].,clean,cleans,has cleaned,cleaned,D | cleaned,Easy,1,ELITE,1
q_10_q1a_master_0281,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Ali ____ a letter yesterday [5].,wrote,write,writes,has written,A | wrote,Easy,1,ELITE,1
q_10_q1a_master_0282,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The officer ____ dinner last night [6].,has prepared,prepared,prepare,prepares,B | prepared,Easy,1,ELITE,1
q_10_q1a_master_0283,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,My mother ____ a movie last month [7].,helps,has helped,helped,help,C | helped,Easy,1,ELITE,1
q_10_q1a_master_0284,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,My father ____ the city last Sunday [8].,deliver,delivers,has delivered,delivered,D | delivered,Easy,1,ELITE,1
q_10_q1a_master_0285,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The girl ____ a letter last week [9].,learned,learn,learns,has learned,A | learned,Easy,1,ELITE,1
q_10_q1a_master_0286,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The boy ____ dinner last year [10].,has visited,visited,visit,visits,B | visited,Easy,1,ELITE,1
q_10_q1a_master_0287,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The captain ____ a movie an hour ago [11].,carries,has carried,carried,carry,C | carried,Easy,1,ELITE,1
q_10_q1a_master_0288,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The manager ____ the city two days ago [12].,watch,watches,has watched,watched,D | watched,Easy,1,ELITE,1
q_10_q1a_master_0289,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The driver ____ a letter yesterday [13].,studied,study,studies,has studied,A | studied,Easy,1,ELITE,1
q_10_q1a_master_0290,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The child ____ dinner last night [14].,has washed,washed,wash,washes,B | washed,Easy,1,ELITE,1
q_10_q1a_master_0291,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The farmer ____ a movie last month [15].,closes,has closed,closed,close,C | closed,Easy,1,ELITE,1
q_10_q1a_master_0292,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The student ____ the city last Sunday [16].,work,works,has worked,worked,D | worked,Easy,1,ELITE,1
q_10_q1a_master_0293,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,My sister ____ a letter last week [17].,cooked,cook,cooks,has cooked,A | cooked,Easy,1,ELITE,1
q_10_q1a_master_0294,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,My brother ____ dinner last year [18].,has opened,opened,open,opens,B | opened,Easy,1,ELITE,1
q_10_q1a_master_0295,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The doctor ____ a movie an hour ago [19].,plays,has played,played,play,C | played,Easy,1,ELITE,1
q_10_q1a_master_0296,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,The teacher ____ the city two days ago [20].,plant,plants,has planted,planted,D | planted,Easy,1,ELITE,1
q_10_q1a_master_0297,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST INDEFINITE,Apply,Bilal ____ a letter yesterday [21].,finished,finish,finishes,has finished,A | finished,Easy,1,ELITE,1
sep_10_q1a_master_0020,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Topic,,,,,,,,,,1
q_10_q1a_master_0298,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The train — before we reached.,had left,left,has left,was leaving,A | had left,Easy,1,ULTRA,1
q_10_q1a_master_0299,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,She — the work before sunset.,has finished,was finishing,had finished,finished,C | had finished,Easy,1,ULTRA,1
q_10_q1a_master_0300,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,They — dinner before I arrived.,had eaten,ate,have eaten,were eating,A | had eaten,Easy,1,ULTRA,1
q_10_q1a_master_0301,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,I — him before that day.,have met,was meeting,had met,met,C | had met,Medium,1,ULTRA,1
q_10_q1a_master_0302,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The patient — before the doctor came.,had died,died,has died,was dying,A | had died,Medium,1,ULTRA,1
q_10_q1a_master_0303,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,We — the room before guests arrived.,have cleaned,were cleaning,had cleaned,cleaned,C | had cleaned,Medium,1,ULTRA,1
q_10_q1a_master_0304,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Ali — the letter before noon.,had posted,posted,has posted,was posting,A | had posted,Medium,1,ULTRA,1
q_10_q1a_master_0305,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The match — before rain started.,has ended,was ending,had ended,ended,C | had ended,Medium,1,PRO,1
q_10_q1a_master_0306,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,She — the book before the test.,had read,read,has read,was reading,A | had read,Hard,1,PRO,1
q_10_q1a_master_0307,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,They — home before dark.,have reached,were reaching,had reached,reached,C | had reached,Hard,1,PRO,1
q_10_q1a_master_0308,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The doctor ____ a movie before sunset [1].,has played,was playing,had played,played,C | had played,Medium,1,ULTRA,1
q_10_q1a_master_0309,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The teacher ____ the city before sunset [2].,planted,has planted,was planting,had planted,D | had planted,Medium,1,ULTRA,1
q_10_q1a_master_0310,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Bilal ____ a letter before sunset [3].,had finished,finished,has finished,was finishing,A | had finished,Medium,1,ULTRA,1
q_10_q1a_master_0311,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Ayesha ____ dinner before sunset [4].,was reading,had read,read,has read,B | had read,Medium,1,ULTRA,1
q_10_q1a_master_0312,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Hamza ____ a movie before sunset [5].,has repaired,was repairing,had repaired,repaired,C | had repaired,Medium,1,ULTRA,1
q_10_q1a_master_0313,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Sara ____ the city before sunset [6].,cleaned,has cleaned,was cleaning,had cleaned,D | had cleaned,Medium,1,ULTRA,1
q_10_q1a_master_0314,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,Ali ____ a letter before sunset [7].,had written,wrote,has written,was writing,A | had written,Medium,1,ULTRA,1
q_10_q1a_master_0315,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The officer ____ dinner before sunset [8].,was preparing,had prepared,prepared,has prepared,B | had prepared,Medium,1,ULTRA,1
q_10_q1a_master_0316,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,My mother ____ a movie before sunset [9].,has helped,was helping,had helped,helped,C | had helped,Medium,1,ULTRA,1
q_10_q1a_master_0317,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,My father ____ the city before sunset [10].,delivered,has delivered,was delivering,had delivered,D | had delivered,Medium,1,ULTRA,1
q_10_q1a_master_0318,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The girl ____ a letter before sunset [11].,had learned,learned,has learned,was learning,A | had learned,Medium,1,ULTRA,1
q_10_q1a_master_0319,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The boy ____ dinner before sunset [12].,was visiting,had visited,visited,has visited,B | had visited,Medium,1,ULTRA,1
q_10_q1a_master_0320,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The captain ____ a movie before sunset [13].,has carried,was carrying,had carried,carried,C | had carried,Medium,1,ULTRA,1
